1479121434.872437,0260,8,1b,24,24,30,ff,90,6e,17,R
1479121434.872674,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121434.872908,0316,8,05,24,78,09,24,23,00,7d,R
1479121434.873141,0329,8,87,b9,7e,14,12,20,00,14,R
1479121434.873382,0130,8,05,80,00,ff,00,80,02,cb,R
1479121434.873623,0131,8,fb,7f,00,00,20,7f,02,bd,R
1479121434.873871,0140,8,00,00,00,00,18,00,22,a3,R
1479121434.874105,0545,8,d8,59,00,89,00,00,00,00,R
1479121434.874284,02b0,5,8d,ff,00,07,00,00,00,64,R
1479121434.874969,043f,8,00,40,60,ff,5a,6a,08,00,R
1479121434.875215,0370,8,00,20,00,00,00,00,00,00,R
1479121434.875457,0440,8,ff,00,00,00,ff,6a,08,00,R
1479121434.880011,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.880214,0350,8,05,28,b4,66,6d,00,00,92,R
1479121434.880957,0002,8,00,00,00,00,00,01,03,61,R
1479121434.881197,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.881438,0130,8,01,80,00,ff,04,80,03,b9,R
1479121434.881679,0131,8,f2,7f,00,00,30,7f,03,37,R
1479121434.881927,0140,8,00,00,00,00,02,20,23,dc,R
1479121434.882173,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.882402,0260,8,1b,24,24,30,ff,90,74,23,R
1479121434.882634,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121434.882865,0316,8,05,24,78,09,24,23,00,7d,R
1479121434.883099,0329,8,87,b9,7e,14,12,20,00,14,R
1479121434.883341,04f0,8,00,00,00,80,00,4f,03,14,R
1479121434.883583,0545,8,d8,00,00,8b,00,00,00,00,R
1479121434.884273,02b0,5,8d,ff,00,07,00,00,00,75,R
1479121434.884963,043f,8,00,40,60,ff,5a,6a,08,00,R
1479121434.885213,0370,8,00,20,00,00,00,00,00,00,R
1479121434.885455,0440,8,ff,00,00,00,ff,6a,08,00,R
1479121434.889964,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.890188,0350,8,05,28,c4,66,6d,00,00,e2,R
1479121434.890997,0430,8,00,00,00,00,00,00,00,00,R
1479121434.891244,04b1,8,00,00,00,00,00,00,00,00,R
1479121434.891494,01f1,8,00,00,00,00,00,00,00,00,R
1479121434.891738,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.891987,0002,8,00,00,00,00,00,01,04,32,R
1479121434.892229,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.892461,0260,8,1b,24,24,30,ff,90,74,34,R
1479121434.892697,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121434.892929,0316,8,05,24,78,09,24,23,00,7d,R
1479121434.893163,0329,8,87,b9,7e,14,12,20,00,14,R
1479121434.893402,0130,8,fd,7f,00,ff,0d,80,04,72,R
1479121434.893638,0131,8,ee,7f,00,00,47,7f,04,a4,R
1479121434.893890,0140,8,00,00,00,00,04,22,24,12,R
1479121434.894123,0545,8,d8,00,00,8b,00,00,00,00,R
1479121434.894312,02b0,5,8d,ff,00,07,00,00,00,46,R
1479121434.894939,043f,8,00,40,60,ff,5a,6a,08,00,R
1479121434.895190,0370,8,00,20,00,00,00,00,00,00,R
1479121434.895435,0440,8,ff,00,00,00,ff,6a,08,00,R
1479121434.899988,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.900189,0350,8,05,28,d4,66,6d,00,00,f2,R
1479121434.900434,05a0,8,00,00,00,00,00,00,00,00,R
1479121434.900804,05a2,8,04,00,a5,03,00,00,00,00,R
1479121434.901051,0002,8,00,00,00,00,00,01,05,2f,R
1479121434.901295,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.901537,04f0,8,00,00,00,80,00,4f,03,14,R
1479121434.901768,0316,8,05,24,78,09,24,23,00,7d,R
1479121434.902012,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.902250,0130,8,fb,7f,00,ff,fc,7f,05,fa,R
1479121434.902491,0131,8,fb,7f,00,00,4b,7f,05,3e,R
1479121434.902731,0140,8,00,00,00,00,06,26,25,21,R
1479121434.902964,0260,8,1b,24,24,30,ff,90,73,02,R
1479121434.903204,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121434.903438,0329,8,87,b9,7e,14,12,20,00,14,R
1479121434.903682,0545,8,d8,00,00,89,00,00,00,00,R
1479121434.904286,02b0,5,8d,ff,00,07,00,00,00,57,R
1479121434.904945,043f,8,00,40,60,ff,5a,6a,08,00,R
1479121434.905194,0370,8,00,20,00,00,00,00,00,00,R
1479121434.905438,0440,8,ff,00,00,00,ff,6a,08,00,R
1479121434.909978,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.910218,0350,8,05,28,e4,66,6d,00,00,c2,R
1479121434.910458,0690,8,00,00,00,00,a0,22,00,00,R
1479121434.911001,0430,8,00,00,00,00,00,00,00,00,R
1479121434.911244,04b1,8,00,00,00,00,00,00,00,00,R
1479121434.911493,01f1,8,00,00,00,00,00,00,00,00,R
1479121434.911737,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.911991,0002,8,00,00,00,00,00,01,06,08,R
1479121434.912230,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.912466,0260,8,1b,24,24,30,ff,8f,73,13,R
1479121434.912699,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121434.912931,0316,8,05,24,78,09,24,23,00,7d,R
1479121434.913163,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121434.913407,0130,8,ff,7f,00,ff,df,7f,06,08,R
1479121434.913645,0131,8,0e,80,00,00,46,7f,06,08,R
1479121434.913885,0140,8,00,00,00,00,08,25,26,db,R
1479121434.914132,0545,8,d8,00,00,89,00,00,00,00,R
1479121434.914314,02b0,5,8d,ff,00,07,00,00,00,a8,R
1479121434.914965,043f,8,00,40,60,ff,5a,68,08,00,R
1479121434.915199,0370,8,00,20,00,00,00,00,00,00,R
1479121434.915441,0440,8,ff,00,00,00,ff,68,08,00,R
1479121434.919423,05f0,2,f4,00,00,00,00,00,00,00,R
1479121434.919962,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.920241,0350,8,05,28,f4,66,6d,00,00,d2,R
1479121434.921029,0002,8,00,00,00,00,00,01,07,15,R
1479121434.921234,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.921481,04f0,8,00,00,00,80,00,4f,03,14,R
1479121434.921836,0316,8,05,24,80,09,24,23,00,7d,R
1479121434.922059,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.922311,0130,8,01,80,00,ff,d9,7f,07,b1,R
1479121434.922543,0131,8,0e,80,00,00,4a,7f,07,1f,R
1479121434.922794,0140,8,00,00,00,00,0a,20,27,a4,R
1479121434.923008,0260,8,1b,24,24,30,ff,8f,73,24,R
1479121434.923256,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121434.923479,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121434.923718,0545,8,d8,58,00,8b,00,00,00,00,R
1479121434.924321,02b0,5,8d,ff,00,07,00,00,00,b9,R
1479121434.924936,043f,8,00,40,60,ff,5a,66,08,00,R
1479121434.925183,0370,8,00,20,00,00,00,00,00,00,R
1479121434.925428,0440,8,ff,00,00,00,ff,66,08,00,R
1479121434.928549,00a0,8,5f,82,80,09,00,20,02,00,R
1479121434.928789,00a1,8,80,81,00,00,25,00,00,00,R
1479121434.929925,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.930158,0350,8,05,28,04,66,6e,00,00,21,R
1479121434.930986,0430,8,00,00,00,00,00,00,00,00,R
1479121434.931233,04b1,8,00,00,00,00,00,00,00,00,R
1479121434.931483,01f1,8,00,00,00,00,00,00,00,00,R
1479121434.931728,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.931974,0002,8,00,00,00,00,00,01,08,ae,R
1479121434.932216,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.932446,0260,8,1b,24,24,30,ff,8f,6e,39,R
1479121434.932682,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121434.932919,0316,8,05,24,80,09,24,23,00,7d,R
1479121434.933150,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121434.933393,0130,8,01,80,00,ff,f3,7f,08,35,R
1479121434.933631,0131,8,00,80,00,00,5a,7f,08,bd,R
1479121434.933873,0140,8,00,00,00,00,0c,20,28,1a,R
1479121434.934115,0545,8,d8,00,00,8b,00,00,00,00,R
1479121434.934309,02b0,5,8d,ff,00,07,00,00,00,8a,R
1479121434.934950,043f,8,00,40,60,ff,5a,67,08,00,R
1479121434.935202,0370,8,00,20,00,00,00,00,00,00,R
1479121434.935443,0440,8,ff,00,00,00,ff,67,08,00,R
1479121434.939937,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.940150,0350,8,05,28,14,66,6e,00,00,31,R
1479121434.940853,04f0,8,00,00,00,80,00,4f,03,14,R
1479121434.941101,0002,8,00,00,00,00,00,01,09,b3,R
1479121434.941346,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.941664,0316,8,05,24,80,09,24,23,00,7d,R
1479121434.941905,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.942139,0260,8,1b,24,24,30,ff,8f,6f,05,R
1479121434.942376,0130,8,03,80,00,ff,0b,80,09,57,R
1479121434.942612,0131,8,09,80,00,00,5e,7f,09,29,R
1479121434.942849,0140,8,00,00,00,00,0e,25,29,65,R
1479121434.943090,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121434.943322,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121434.943564,0545,8,d8,00,00,8b,00,00,00,00,R
1479121434.944321,02b0,5,8d,ff,00,07,00,00,00,9b,R
1479121434.944936,043f,8,00,40,60,ff,5a,69,08,00,R
1479121434.945188,0370,8,00,20,00,00,00,00,00,00,R
1479121434.945423,0440,8,ff,00,00,00,ff,69,08,00,R
1479121434.949931,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.950150,0350,8,05,28,24,66,6d,00,00,02,R
1479121434.950989,0430,8,00,00,00,00,00,00,00,00,R
1479121434.951226,04b1,8,00,00,00,00,00,00,00,00,R
1479121434.951476,01f1,8,00,00,00,00,00,00,00,00,R
1479121434.951743,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.951965,0002,8,00,00,00,00,00,01,0a,94,R
1479121434.952207,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.952431,0260,8,1b,24,24,30,ff,90,6f,16,R
1479121434.952674,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121434.952911,0316,8,05,24,80,09,24,23,00,7d,R
1479121434.953140,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121434.953381,0130,8,06,80,00,ff,0b,80,0a,44,R
1479121434.953619,0131,8,09,80,00,00,4f,7f,0a,99,R
1479121434.953858,0140,8,00,00,00,00,10,27,2a,cb,R
1479121434.954097,0545,8,d8,00,00,8a,00,00,00,00,R
1479121434.954331,02b0,5,8d,ff,00,07,00,00,00,ec,R
1479121434.954982,043f,8,00,40,60,ff,5a,6c,08,00,R
1479121434.955206,0370,8,00,20,00,00,00,00,00,00,R
1479121434.955449,0440,8,ff,00,00,00,ff,6c,08,00,R
1479121434.959952,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.960200,0350,8,05,28,34,66,6d,00,00,12,R
1479121434.960851,04f0,8,00,00,00,80,00,4f,03,14,R
1479121434.961090,0002,8,00,00,00,00,00,01,0b,89,R
1479121434.961335,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.961816,0316,8,05,24,80,09,24,23,00,7d,R
1479121434.962051,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.962289,0130,8,03,80,00,ff,f5,7f,0b,ad,R
1479121434.962525,0131,8,f7,7f,00,00,40,7f,0b,a3,R
1479121434.962764,0140,8,00,00,00,00,12,25,2b,4d,R
1479121434.962993,0260,8,1b,24,24,30,ff,90,6f,27,R
1479121434.963233,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121434.963467,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121434.963712,0545,8,d8,00,00,89,00,00,00,00,R
1479121434.964361,02b0,5,8d,ff,00,07,00,00,00,fd,R
1479121434.964996,043f,8,00,40,60,ff,5a,6b,08,00,R
1479121434.965236,0370,8,00,20,00,00,00,00,00,00,R
1479121434.965476,0440,8,ff,00,00,00,ff,6b,08,00,R
1479121434.969400,05f0,2,f4,00,00,00,00,00,00,00,R
1479121434.969906,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.970206,0350,8,05,28,44,66,6d,00,00,62,R
1479121434.970996,0430,8,00,00,00,00,00,00,00,00,R
1479121434.971227,04b1,8,00,00,00,00,00,00,00,00,R
1479121434.971475,01f1,8,00,00,00,00,00,00,00,00,R
1479121434.971719,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.971967,0002,8,00,00,00,00,00,01,0c,da,R
1479121434.972208,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.972444,0130,8,fb,7f,00,ff,ec,7f,0c,17,R
1479121434.972682,0131,8,e0,7f,00,00,3e,7f,0c,86,R
1479121434.972927,0140,8,00,00,00,00,14,21,2c,36,R
1479121434.973151,0260,8,1b,24,24,30,ff,90,6f,38,R
1479121434.973387,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121434.973619,0316,8,05,24,84,09,24,23,00,7d,R
1479121434.973849,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121434.974091,0545,8,d8,58,00,8b,00,00,00,00,R
1479121434.974352,02b0,5,8d,ff,00,07,00,00,00,ce,R
1479121434.974994,043f,8,00,40,60,ff,5a,67,08,00,R
1479121434.975227,0370,8,00,20,00,00,00,00,00,00,R
1479121434.975465,0440,8,ff,00,00,00,ff,67,08,00,R
1479121434.979921,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.980179,0350,8,05,28,54,66,6d,00,00,72,R
1479121434.980869,04f0,8,00,00,00,80,00,4f,03,14,R
1479121434.981101,0002,8,00,00,00,00,00,01,0d,c7,R
1479121434.981347,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.981591,0316,8,05,24,84,09,24,23,00,7d,R
1479121434.981832,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.982064,0260,8,1b,24,24,30,ff,90,6f,05,R
1479121434.982306,0130,8,f8,7f,00,ff,02,80,0d,35,R
1479121434.982537,0131,8,f2,7f,00,00,46,7f,0d,dc,R
1479121434.982781,0140,8,00,00,00,00,16,00,2d,11,R
1479121434.983020,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121434.983251,0329,8,dc,b9,7e,14,12,20,00,14,R
1479121434.983495,0545,8,d8,00,00,8c,00,00,00,00,R
1479121434.984370,02b0,5,8d,ff,00,07,00,00,00,df,R
1479121434.985046,043f,8,00,40,60,ff,5a,64,08,00,R
1479121434.985292,0370,8,00,20,00,00,00,00,00,00,R
1479121434.985534,0440,8,ff,00,00,00,ff,64,08,00,R
1479121434.989905,02c0,8,14,00,00,00,00,00,00,00,R
1479121434.990189,0350,8,05,28,64,66,6d,00,00,42,R
1479121434.991012,0430,8,00,00,00,00,00,00,00,00,R
1479121434.991245,04b1,8,00,00,00,00,00,00,00,00,R
1479121434.991493,01f1,8,00,00,00,00,00,00,00,00,R
1479121434.991738,0153,8,00,00,00,ff,00,ff,00,00,R
1479121434.991985,0002,8,00,00,00,00,00,02,0e,34,R
1479121434.992225,018f,8,fe,36,00,00,00,3c,00,00,R
1479121434.992454,0260,8,1b,24,24,30,ff,90,6f,16,R
1479121434.992694,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121434.992924,0316,8,05,24,84,09,24,23,00,7d,R
1479121434.993158,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121434.993399,0130,8,f9,7f,00,ff,22,80,0e,7f,R
1479121434.993634,0131,8,05,80,00,00,4c,7f,0e,da,R
1479121434.993879,0140,8,00,00,00,00,02,20,2e,5d,R
1479121434.994121,0545,8,d8,00,00,8b,00,00,00,00,R
1479121434.994352,02b0,5,8d,ff,00,07,00,00,00,20,R
1479121434.995003,043f,8,00,40,60,ff,5a,64,08,00,R
1479121434.995247,0370,8,00,20,00,00,00,00,00,00,R
1479121434.995488,0440,8,ff,00,00,00,ff,64,08,00,R
1479121435.000112,02c0,8,14,00,00,00,00,00,00,00,R
1479121435.000312,0350,8,05,28,74,66,6d,00,00,52,R
1479121435.000913,04f0,8,00,00,00,80,00,4f,03,14,R
1479121435.001162,0002,8,00,00,00,00,00,02,0f,29,R
1479121435.001398,0153,8,00,00,00,ff,00,ff,00,00,R
1479121435.001755,0316,8,05,24,84,09,24,23,00,7d,R
1479121435.001986,018f,8,fe,36,00,00,00,3c,00,00,R
1479121435.002215,0260,8,1b,24,24,30,ff,90,6f,27,R
1479121435.002461,0130,8,fd,7f,00,ff,27,80,0f,82,R
1479121435.002699,0131,8,0e,80,00,00,4a,7f,0f,f7,R
1479121435.002950,0140,8,00,00,00,00,04,00,2f,30,R
1479121435.003181,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121435.003421,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121435.003664,0545,8,d8,00,00,88,00,00,00,00,R
1479121435.004382,02b0,5,8d,ff,00,07,00,00,00,31,R
1479121435.005001,043f,8,00,40,60,ff,5a,66,08,00,R
1479121435.005240,0370,8,00,20,00,00,00,00,00,00,R
1479121435.005480,0440,8,ff,00,00,00,ff,66,08,00,R
1479121435.010098,02c0,8,14,00,00,00,00,00,00,00,R
1479121435.010296,0350,8,05,28,84,66,6d,00,00,a2,R
1479121435.010542,0690,8,00,00,00,00,a0,22,00,00,R
1479121435.011006,0430,8,00,00,00,00,00,00,00,00,R
1479121435.011251,04b1,8,00,00,00,00,00,00,00,00,R
1479121435.011499,01f1,8,00,00,00,00,00,00,00,00,R
1479121435.011743,0153,8,00,00,00,ff,00,ff,00,00,R
1479121435.011988,0002,8,00,00,00,00,00,03,00,de,R
1479121435.012230,018f,8,fe,36,00,00,00,3c,00,00,R
1479121435.012459,0260,8,1b,24,24,30,ff,90,6f,38,R
1479121435.012694,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121435.012927,0316,8,05,24,84,09,24,23,00,7d,R
1479121435.013159,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121435.013404,0130,8,00,80,00,ff,0d,80,00,40,R
1479121435.013642,0131,8,0e,80,00,00,45,7f,00,ca,R
1479121435.013885,0140,8,00,00,00,00,02,13,20,ee,R
1479121435.014129,0545,8,d8,00,00,89,00,00,00,00,R
1479121435.014372,02b0,5,8d,ff,00,07,00,00,00,02,R
1479121435.014975,043f,8,00,40,60,ff,5a,67,08,00,R
1479121435.015205,0370,8,00,20,00,00,00,00,00,00,R
1479121435.015441,0440,8,ff,00,00,00,ff,67,08,00,R
1479121435.019394,05f0,2,f4,00,00,00,00,00,00,00,R
1479121435.020061,02c0,8,14,00,00,00,00,00,00,00,R
1479121435.020280,0350,8,05,28,94,66,6d,00,00,b2,R
1479121435.021015,0002,8,00,00,00,00,00,03,01,c3,R
1479121435.021242,0153,8,00,00,00,ff,00,ff,00,00,R
1479121435.021479,04f0,8,00,00,00,80,00,4f,03,14,R
1479121435.021722,018f,8,fe,36,00,00,00,3c,00,00,R
1479121435.021951,0260,8,1b,24,24,30,ff,90,6f,05,R
1479121435.022191,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121435.022441,0130,8,02,80,00,ff,fc,7f,01,a1,R
1479121435.022672,0131,8,0e,80,00,00,4e,7f,01,57,R
1479121435.022917,0140,8,00,00,00,00,04,03,21,42,R
1479121435.023150,0316,8,05,24,84,09,24,23,00,7d,R
1479121435.023381,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121435.023620,0545,8,d8,59,00,8b,00,00,00,00,R
1479121435.024402,02b0,5,8d,ff,00,07,00,00,00,13,R
1479121435.024963,043f,8,00,40,60,ff,5a,67,08,00,R
1479121435.025206,0370,8,00,20,00,00,00,00,00,00,R
1479121435.025444,0440,8,ff,00,00,00,ff,67,08,00,R
1479121435.028415,00a0,8,5f,82,84,09,00,20,02,00,R
1479121435.028624,00a1,8,80,81,00,00,25,00,00,00,R
1479121435.030051,02c0,8,14,00,00,00,00,00,00,00,R
1479121435.030259,0350,8,05,28,a4,66,6d,00,00,82,R
1479121435.031000,0430,8,00,00,00,00,00,00,00,00,R
1479121435.031229,04b1,8,00,00,00,00,00,00,00,00,R
1479121435.031475,01f1,8,00,00,00,00,00,00,00,00,R
1479121435.031721,0153,8,00,00,00,ff,00,ff,00,00,R
1479121435.031967,0002,8,00,00,00,00,00,03,02,e4,R
1479121435.032208,018f,8,fe,36,00,00,00,3c,00,00,R
1479121435.032455,0130,8,07,80,00,ff,00,80,02,71,R
1479121435.032687,0131,8,12,80,00,00,5c,7f,02,69,R
1479121435.032931,0140,8,00,00,00,00,06,33,22,a7,R
1479121435.033162,0260,8,1b,24,24,30,ff,90,6e,17,R
1479121435.033401,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121435.033629,0316,8,05,24,84,09,24,23,00,7d,R
1479121435.033868,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121435.034104,0545,8,d8,00,00,8a,00,00,00,00,R
1479121435.034382,02b0,5,8d,ff,00,07,00,00,00,64,R
1479121435.034966,043f,8,00,40,60,ff,5a,69,08,00,R
1479121435.035196,0370,8,00,20,00,00,00,00,00,00,R
1479121435.035438,0440,8,ff,00,00,00,ff,69,08,00,R
1479121435.040058,02c0,8,14,00,00,00,00,00,00,00,R
1479121435.040266,0350,8,05,28,b4,66,6d,00,00,92,R
1479121435.040862,04f0,8,00,00,00,80,00,4f,03,14,R
1479121435.041097,0002,8,00,00,00,00,00,03,03,f9,R
1479121435.041336,0153,8,00,00,00,ff,00,ff,00,00,R
1479121435.041754,0316,8,05,24,84,09,24,23,00,7d,R
1479121435.041984,018f,8,fe,36,00,00,00,3c,00,00,R
1479121435.042220,0260,8,1b,24,24,30,ff,90,6e,28,R
1479121435.042457,0130,8,07,80,00,ff,0d,80,03,e9,R
1479121435.042693,0131,8,00,80,00,00,5c,7f,03,77,R
1479121435.042933,0140,8,00,00,00,00,08,22,23,4b,R
1479121435.043170,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121435.043410,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121435.043643,0545,8,d8,00,00,8a,00,00,00,00,R
1479121435.044411,02b0,5,8d,ff,00,07,00,00,00,75,R
1479121435.044974,043f,8,00,40,60,ff,5a,69,08,00,R
1479121435.045222,0370,8,00,20,00,00,00,00,00,00,R
1479121435.045455,0440,8,ff,00,00,00,ff,69,08,00,R
1479121435.050043,02c0,8,14,00,00,00,00,00,00,00,R
1479121435.050246,0350,8,05,28,c4,66,6e,00,00,e1,R
1479121435.051012,0430,8,00,00,00,00,00,00,00,00,R
1479121435.051226,04b1,8,00,00,00,00,00,00,00,00,R
1479121435.051471,01f1,8,00,00,00,00,00,00,00,00,R
1479121435.051717,0153,8,00,00,00,ff,00,ff,00,00,R
1479121435.051960,0002,8,00,00,00,00,00,03,04,aa,R
1479121435.052204,018f,8,fe,36,00,00,00,3c,00,00,R
1479121435.052447,0260,8,1b,24,24,30,ff,90,6e,39,R
1479121435.052668,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121435.052900,0316,8,05,24,84,09,24,23,00,7d,R
1479121435.053132,0329,8,0c,b9,7e,14,12,20,00,14,R
1479121435.053376,0130,8,03,80,00,ff,0e,80,04,5f,R
1479121435.053607,0131,8,f7,7f,00,00,4f,7f,04,9e,R
1479121435.053855,0140,8,00,00,00,00,0a,21,24,cf,R
1479121435.054093,0545,8,d8,00,00,8a,00,00,00,00,R
1479121435.054395,02b0,5,8d,ff,00,07,00,00,00,46,R
1479121435.054974,043f,8,00,40,60,ff,5a,6a,08,00,R
1479121435.055206,0370,8,00,20,00,00,00,00,00,00,R
1479121435.055448,0440,8,ff,00,00,00,ff,6a,08,00,R
1479121435.059845,02c0,8,14,00,00,00,00,00,00,00,R
1479121435.060173,0350,8,05,28,d4,66,6d,00,00,f2,R
1479121435.060879,04f0,8,00,00,00,80,00,4f,03,14,R
1479121435.061106,0002,8,00,00,00,00,00,03,05,b7,R
1479121435.061348,0153,8,00,00,00,ff,00,ff,00,00,R
1479121435.061580,0316,8,05,24,84,09,24,23,00,7d,R
1479121435.061816,018f,8,fe,36,00,00,00,3c,00,00,R
1479121435.062053,0260,8,1b,24,24,30,ff,90,6e,06,R
1479121435.062301,0130,8,02,80,00,ff,05,80,05,9f,R
1479121435.062533,0131,8,fb,7f,00,00,46,7f,05,bb,R
1479121435.062776,0140,8,00,00,00,00,0c,23,25,4f,R
1479121435.063018,02a0,8,00,00,6b,1d,01,04,dd,00,R
